product_id,category,sub_category,description,unit_cost,order_id,order_date,ship_date,ship_mode,customer_id,sales,quantity,discount,profit,profit_margin,days_to_ship,order_year,order_month_no,order_day,order_day_name,margin_category
TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",121.5,IN-2022-56241,2022-11-11,2022-11-15,Standard Class,HZ-14950,136.5,1,0.0,15.0,0.11,4,2022,11,4,Friday,Medium
TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",121.5,IN-2021-57046,2021-06-25,2021-06-27,Second Class,MF-17665,245.7,2,0.1,2.7,0.01,2,2021,6,4,Friday,Low
TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",121.5,IN-2022-57375,2022-07-07,2022-07-12,Standard Class,TM-21490,368.55,3,0.1,4.05,0.01,5,2022,7,3,Thursday,Low
TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",121.5,ID-2019-47575,2019-02-15,2019-02-21,Standard Class,CM-12385,921.375,9,0.25,-172.125,-0.19,6,2019,2,4,Friday,Low
TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",121.5,ID-2019-74539,2019-08-13,2019-08-19,Standard Class,TB-21175,226.59,2,0.17,-16.41,-0.07,6,2019,8,1,Tuesday,Low
TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",121.5,IN-2020-47750,2020-02-16,2020-02-19,First Class,NG-18430,546.0,4,0.0,60.0,0.11,3,2020,2,6,Sunday,Medium
TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",121.5,ID-2019-43858,2019-11-15,2019-11-19,Standard Class,BD-11770,339.885,3,0.17,-24.615,-0.07,4,2019,11,4,Friday,Low
TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",121.5,ID-2022-26001,2022-10-01,2022-10-05,Standard Class,BT-11530,339.885,3,0.17,-24.615,-0.07,4,2022,10,5,Saturday,Low
TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",121.5,ID-2021-52020,2021-09-27,2021-09-29,First Class,TS-21655,226.59,2,0.17,-16.41,-0.07,2,2021,9,0,Monday,Low
TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",121.5,ID-2021-25742,2021-01-29,2021-01-31,First Class,SC-20695,204.75,2,0.25,-38.25,-0.19,2,2021,1,4,Friday,Low
TEC-PH-10001961,Technology,Phones,"Cisco Speaker Phone, Full Size",110.43,ID-2021-83079,2021-12-11,2021-12-15,Standard Class,NF-18385,83.862,1,0.4,-26.568,-0.32,4,2021,12,5,Saturday,Low
TEC-PH-10001961,Technology,Phones,"Cisco Speaker Phone, Full Size",110.43,IN-2022-83919,2022-07-02,2022-07-06,Standard Class,RB-19330,139.77,1,0.0,29.34,0.21,4,2022,7,5,Saturday,Medium
TEC-PH-10001990,Technology,Phones,"Cisco Smart Phone, Full Size",443.85,IN-2022-13639,2022-11-19,2022-11-25,Standard Class,RW-19540,3524.472,6,0.1,861.372,0.24,6,2022,11,5,Saturday,Medium
TEC-PH-10001990,Technology,Phones,"Cisco Smart Phone, Full Size",443.85,IN-2021-40806,2021-06-25,2021-06-27,First Class,AC-10450,3916.08,6,0.0,1252.98,0.32,2,2021,6,4,Friday,High
TEC-PH-10001990,Technology,Phones,"Cisco Smart Phone, Full Size",443.85,ID-2020-76457,2020-09-07,2020-09-12,Standard Class,NG-18430,2447.55,5,0.25,228.3,0.09,5,2020,9,0,Monday,Low
TEC-PH-10001990,Technology,Phones,"Cisco Smart Phone, Full Size",443.85,IN-2019-31594,2019-06-09,2019-06-14,Standard Class,SW-20350,2166.8976,4,0.17,391.4976,0.18,5,2019,6,6,Sunday,Medium
TEC-PH-10002042,Technology,Phones,"Cisco Audio Dock, Full Size",154.05,IN-2019-17111,2019-02-18,2019-02-21,Second Class,ML-18040,825.12,5,0.1,54.87,0.07,3,2019,2,0,Monday,Low
TEC-PH-10002042,Technology,Phones,"Cisco Audio Dock, Full Size",154.05,IN-2022-15382,2022-08-26,2022-08-31,Standard Class,NP-18685,304.3776,2,0.17,-3.7224,-0.01,5,2022,8,4,Friday,Low
TEC-PH-10002042,Technology,Phones,"Cisco Audio Dock, Full Size",154.05,ID-2022-39784,2022-11-06,2022-11-10,Standard Class,BF-11080,550.08,4,0.25,-66.12,-0.12,4,2022,11,6,Sunday,Low
TEC-PH-10002042,Technology,Phones,"Cisco Audio Dock, Full Size",154.05,IN-2021-55772,2021-09-14,2021-09-20,Standard Class,TM-21010,1283.52,7,0.0,205.17,0.16,6,2021,9,1,Tuesday,Medium
TEC-PH-10002042,Technology,Phones,"Cisco Audio Dock, Full Size",154.05,IN-2019-25070,2019-09-02,2019-09-07,Standard Class,MN-17935,1100.16,6,0.0,175.86,0.16,5,2019,9,0,Monday,Medium
TEC-PH-10002070,Technology,Phones,"Apple Headset, with Caller ID",63.03,IN-2022-21500,2022-04-14,2022-04-21,Standard Class,BT-11530,131.868,2,0.1,5.808,0.04,7,2022,4,3,Thursday,Low
TEC-PH-10002070,Technology,Phones,"Apple Headset, with Caller ID",63.03,IN-2020-75169,2020-09-07,2020-09-09,Second Class,XP-21865,65.934,1,0.1,2.904,0.04,2,2020,9,0,Monday,Low
TEC-PH-10002070,Technology,Phones,"Apple Headset, with Caller ID",63.03,IN-2020-47008,2020-08-24,2020-08-30,Standard Class,FG-14260,439.56,6,0.0,61.38,0.14,6,2020,8,0,Monday,Medium
TEC-PH-10002070,Technology,Phones,"Apple Headset, with Caller ID",63.03,IN-2022-64634,2022-11-18,2022-11-18,Same Day,BB-11545,131.868,2,0.1,5.808,0.04,0,2022,11,4,Friday,Low
TEC-PH-10002070,Technology,Phones,"Apple Headset, with Caller ID",63.03,IN-2020-45608,2020-10-30,2020-11-03,Standard Class,TP-21565,293.04,4,0.0,40.92,0.14,4,2020,10,4,Friday,Medium
TEC-PH-10002094,Technology,Phones,"Nokia Smart Phone, with Caller ID",472.8,ID-2020-83149,2020-10-04,2020-10-11,Standard Class,JB-16045,766.692,2,0.4,-178.908,-0.23,7,2020,10,6,Sunday,Low
TEC-PH-10002104,Technology,Phones,"Cisco Speaker Phone, Cordless",100.35,IN-2022-45622,2022-12-26,2022-12-30,Standard Class,DW-13585,1271.97,9,0.0,368.82,0.29,4,2022,12,0,Monday,Medium
TEC-PH-10002104,Technology,Phones,"Cisco Speaker Phone, Cordless",100.35,IN-2020-46903,2020-06-23,2020-06-28,Second Class,JG-15310,565.32,4,0.0,163.92,0.29,5,2020,6,1,Tuesday,Medium
TEC-PH-10002104,Technology,Phones,"Cisco Speaker Phone, Cordless",100.35,IN-2022-46616,2022-03-22,2022-03-26,Standard Class,VP-21730,706.65,5,0.0,204.9,0.29,4,2022,3,1,Tuesday,Medium
TEC-PH-10002104,Technology,Phones,"Cisco Speaker Phone, Cordless",100.35,IN-2020-36655,2020-05-31,2020-06-04,Standard Class,AP-10915,381.591,3,0.1,80.541,0.21,4,2020,5,6,Sunday,Medium
TEC-PH-10002104,Technology,Phones,"Cisco Speaker Phone, Cordless",100.35,ID-2021-15935,2021-10-30,2021-11-03,Standard Class,KH-16360,469.2156,4,0.17,67.8156,0.14,4,2021,10,5,Saturday,Medium
TEC-PH-10002104,Technology,Phones,"Cisco Speaker Phone, Cordless",100.35,IN-2019-39994,2019-06-28,2019-06-30,First Class,CR-12625,317.9925,3,0.25,16.9425,0.05,2,2019,6,4,Friday,Low
TEC-PH-10002138,Technology,Phones,"Apple Audio Dock, Cordless",156.18,ID-2022-21570,2022-05-16,2022-05-16,Same Day,RM-19750,305.532,2,0.1,-6.828,-0.02,0,2022,5,0,Monday,Low
TEC-PH-10002138,Technology,Phones,"Apple Audio Dock, Cordless",156.18,IN-2021-77766,2021-01-08,2021-01-14,Standard Class,DJ-13420,339.48,2,0.0,27.12,0.08,6,2021,1,4,Friday,Low
TEC-PH-10002138,Technology,Phones,"Apple Audio Dock, Cordless",156.18,IN-2020-26337,2020-06-06,2020-06-11,Standard Class,TB-21520,339.48,2,0.0,27.12,0.08,5,2020,6,5,Saturday,Low
TEC-PH-10002138,Technology,Phones,"Apple Audio Dock, Cordless",156.18,IN-2019-67784,2019-12-10,2019-12-15,Standard Class,AO-10810,152.766,1,0.1,-3.414,-0.02,5,2019,12,1,Tuesday,Low
TEC-PH-10002138,Technology,Phones,"Apple Audio Dock, Cordless",156.18,IN-2022-67308,2022-06-26,2022-06-28,Second Class,ON-18715,339.48,2,0.0,27.12,0.08,2,2022,6,6,Sunday,Low
TEC-PH-10002138,Technology,Phones,"Apple Audio Dock, Cordless",156.18,IN-2021-55814,2021-09-25,2021-10-01,Standard Class,TB-21190,458.298,3,0.1,-10.242,-0.02,6,2021,9,5,Saturday,Low
TEC-PH-10002152,Technology,Phones,"Apple Headset, Cordless",52.53,IN-2021-15277,2021-11-12,2021-11-12,Same Day,MR-17545,228.33,3,0.0,70.74,0.31,0,2021,11,4,Friday,High
TEC-PH-10002152,Technology,Phones,"Apple Headset, Cordless",52.53,IN-2021-62191,2021-08-23,2021-08-25,Second Class,JM-15865,399.5775,7,0.25,31.8675,0.08,2,2021,8,0,Monday,Low
TEC-PH-10002152,Technology,Phones,"Apple Headset, Cordless",52.53,ID-2022-38069,2022-05-31,2022-06-05,Standard Class,JB-16000,342.495,6,0.25,27.315,0.08,5,2022,5,1,Tuesday,Low
TEC-PH-10002152,Technology,Phones,"Apple Headset, Cordless",52.53,IN-2020-49731,2020-03-22,2020-03-28,Standard Class,HR-14770,342.495,5,0.1,79.845,0.23,6,2020,3,6,Sunday,Medium
TEC-PH-10002152,Technology,Phones,"Apple Headset, Cordless",52.53,IN-2021-19568,2021-11-29,2021-12-03,Standard Class,JK-16120,136.998,2,0.1,31.938,0.23,4,2021,11,0,Monday,Medium
TEC-PH-10002154,Technology,Phones,"Cisco Headset, Full Size",68.22,IN-2020-29977,2020-09-03,2020-09-07,Second Class,JE-15715,448.65,5,0.0,107.55,0.24,4,2020,9,3,Thursday,Medium
TEC-PH-10002154,Technology,Phones,"Cisco Headset, Full Size",68.22,IN-2019-25882,2019-07-24,2019-07-29,Standard Class,LD-16855,297.9036,4,0.17,25.0236,0.08,5,2019,7,2,Wednesday,Low
TEC-PH-10002154,Technology,Phones,"Cisco Headset, Full Size",68.22,ID-2019-74539,2019-08-13,2019-08-19,Standard Class,TB-21175,297.9036,4,0.17,25.0236,0.08,6,2019,8,1,Tuesday,Low
TEC-PH-10002154,Technology,Phones,"Cisco Headset, Full Size",68.22,IN-2022-68204,2022-06-03,2022-06-09,Standard Class,MY-17380,323.028,4,0.1,50.148,0.16,6,2022,6,4,Friday,Medium
TEC-PH-10002154,Technology,Phones,"Cisco Headset, Full Size",68.22,ID-2022-37187,2022-03-19,2022-03-23,Standard Class,SC-20230,403.785,5,0.1,62.685,0.16,4,2022,3,5,Saturday,Medium
TEC-PH-10002154,Technology,Phones,"Cisco Headset, Full Size",68.22,IN-2021-53455,2021-06-20,2021-06-24,Standard Class,CR-12730,179.46,2,0.0,43.02,0.24,4,2021,6,6,Sunday,Medium
TEC-PH-10002217,Technology,Phones,"Cisco Audio Dock, Cordless",184.92,IN-2019-75743,2019-03-05,2019-03-10,Standard Class,BE-11455,554.76,3,0.0,0.0,0.0,5,2019,3,1,Tuesday,Low
TEC-PH-10002217,Technology,Phones,"Cisco Audio Dock, Cordless",184.92,ID-2021-10818,2021-10-24,2021-10-26,Second Class,AB-10165,332.856,3,0.4,-221.904,-0.67,2,2021,10,6,Sunday,Low
TEC-PH-10002299,Technology,Phones,"Nokia Headset, VoIP",61.5,IN-2019-53322,2019-12-27,2020-01-01,Standard Class,AR-10345,197.64,3,0.1,13.14,0.07,5,2019,12,4,Friday,Low
TEC-PH-10002299,Technology,Phones,"Nokia Headset, VoIP",61.5,ID-2021-30089,2021-09-07,2021-09-07,Same Day,DK-13375,197.64,3,0.1,13.14,0.07,0,2021,9,1,Tuesday,Low
TEC-PH-10002320,Technology,Phones,"Samsung Speaker Phone, Full Size",118.32,IN-2019-54120,2019-05-24,2019-05-24,Same Day,KM-16720,1120.77,9,0.0,55.89,0.05,0,2019,5,4,Friday,Low
TEC-PH-10002320,Technology,Phones,"Samsung Speaker Phone, Full Size",118.32,IN-2022-41345,2022-11-13,2022-11-18,Standard Class,DV-13045,310.0797,3,0.17,-44.8803,-0.14,5,2022,11,6,Sunday,Low
TEC-PH-10002320,Technology,Phones,"Samsung Speaker Phone, Full Size",118.32,ID-2022-38433,2022-09-07,2022-09-11,Standard Class,JW-16075,249.06,2,0.0,12.42,0.05,4,2022,9,2,Wednesday,Low
TEC-PH-10002320,Technology,Phones,"Samsung Speaker Phone, Full Size",118.32,IN-2021-21038,2021-07-03,2021-07-06,First Class,RK-19300,373.59,3,0.0,18.63,0.05,3,2021,7,5,Saturday,Low
TEC-PH-10002320,Technology,Phones,"Samsung Speaker Phone, Full Size",118.32,IN-2021-14346,2021-07-17,2021-07-21,Second Class,VW-21775,871.71,7,0.0,43.47,0.05,4,2021,7,5,Saturday,Low
TEC-PH-10002353,Technology,Phones,"Samsung Signal Booster, Full Size",135.15,ID-2022-86180,2022-01-15,2022-01-19,Standard Class,KM-16225,330.912,4,0.4,-209.688,-0.63,4,2022,1,5,Saturday,Low
TEC-PH-10002428,Technology,Phones,"Apple Headset, VoIP",71.16,IN-2020-17664,2020-11-14,2020-11-21,Standard Class,LO-17170,528.12,8,0.1,-41.16,-0.08,7,2020,11,5,Saturday,Low
TEC-PH-10002428,Technology,Phones,"Apple Headset, VoIP",71.16,ID-2020-34772,2020-02-10,2020-02-15,Standard Class,TT-21220,462.105,7,0.1,-36.015,-0.08,5,2020,2,0,Monday,Low
TEC-PH-10002428,Technology,Phones,"Apple Headset, VoIP",71.16,IN-2022-71837,2022-10-30,2022-10-30,Same Day,AJ-10795,293.4,4,0.0,8.76,0.03,0,2022,10,6,Sunday,Low
TEC-PH-10002428,Technology,Phones,"Apple Headset, VoIP",71.16,IN-2021-29326,2021-06-23,2021-06-28,Standard Class,IM-15070,73.35,1,0.0,2.19,0.03,5,2021,6,2,Wednesday,Low
TEC-PH-10002428,Technology,Phones,"Apple Headset, VoIP",71.16,ID-2021-21129,2021-08-15,2021-08-18,First Class,DB-13210,365.283,6,0.17,-61.677,-0.17,3,2021,8,6,Sunday,Low
TEC-PH-10002428,Technology,Phones,"Apple Headset, VoIP",71.16,IN-2021-44460,2021-03-06,2021-03-07,First Class,EB-13930,198.045,3,0.1,-15.435,-0.08,1,2021,3,5,Saturday,Low
TEC-PH-10002443,Technology,Phones,"Cisco Signal Booster, with Caller ID",123.0,IN-2022-37719,2022-07-29,2022-08-02,Standard Class,MD-17860,504.0756,4,0.17,12.0756,0.02,4,2022,7,4,Friday,Low
TEC-PH-10002443,Technology,Phones,"Cisco Signal Booster, with Caller ID",123.0,IN-2019-40512,2019-02-07,2019-02-14,Standard Class,LT-17110,252.0378,2,0.17,6.0378,0.02,7,2019,2,3,Thursday,Low
TEC-PH-10002443,Technology,Phones,"Cisco Signal Booster, with Caller ID",123.0,IN-2022-73258,2022-04-15,2022-04-15,Same Day,GR-14560,227.745,3,0.5,-141.255,-0.62,0,2022,4,4,Friday,Low
TEC-PH-10002443,Technology,Phones,"Cisco Signal Booster, with Caller ID",123.0,IN-2019-33414,2019-10-26,2019-11-01,Standard Class,KM-16375,303.66,2,0.0,57.66,0.19,6,2019,10,5,Saturday,Medium
TEC-PH-10002443,Technology,Phones,"Cisco Signal Booster, with Caller ID",123.0,IN-2022-50088,2022-08-27,2022-09-01,Standard Class,CR-12730,455.49,3,0.0,86.49,0.19,5,2022,8,5,Saturday,Medium
TEC-PH-10002517,Technology,Phones,"Cisco Speaker Phone, Cordless",100.35,ID-2022-82064,2022-11-05,2022-11-07,First Class,GP-14740,339.192,4,0.4,-62.208,-0.18,2,2022,11,5,Saturday,Low
TEC-PH-10002570,Technology,Phones,"Samsung Headset, Full Size",62.58,ID-2022-37768,2022-03-22,2022-03-24,First Class,SG-20890,260.715,7,0.5,-177.345,-0.68,2,2022,3,1,Tuesday,Low
TEC-PH-10002570,Technology,Phones,"Samsung Headset, Full Size",62.58,IN-2022-13184,2022-02-11,2022-02-15,Standard Class,AB-10015,123.6534,2,0.17,-1.5066,-0.01,4,2022,2,4,Friday,Low
TEC-PH-10002570,Technology,Phones,"Samsung Headset, Full Size",62.58,IN-2021-36697,2021-09-17,2021-09-20,Second Class,RB-19465,268.164,4,0.1,17.844,0.07,3,2021,9,4,Friday,Low
TEC-PH-10002570,Technology,Phones,"Samsung Headset, Full Size",62.58,IN-2022-61967,2022-01-19,2022-01-23,Standard Class,MG-17890,74.49,2,0.5,-50.67,-0.68,4,2022,1,2,Wednesday,Low
TEC-PH-10002590,Technology,Phones,"Motorola Audio Dock, Cordless",139.23,ID-2022-85032,2022-08-03,2022-08-03,Same Day,VG-21790,211.464,2,0.4,-66.996,-0.32,0,2022,8,2,Wednesday,Low
TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",617.07,IN-2022-32784,2022-09-02,2022-09-07,Standard Class,MC-17845,1285.56,2,0.0,51.42,0.04,5,2022,9,4,Friday,Low
TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",617.07,IN-2020-10902,2020-11-09,2020-11-16,Standard Class,NL-18310,2571.12,4,0.0,102.84,0.04,7,2020,11,0,Monday,Low
TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",617.07,ID-2019-24160,2019-12-30,2020-01-02,Second Class,SB-20170,578.502,1,0.1,-38.568,-0.07,3,2019,12,0,Monday,Low
TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",617.07,ID-2022-57627,2022-08-09,2022-08-14,Standard Class,CC-12370,964.17,3,0.5,-887.04,-0.92,5,2022,8,1,Tuesday,Low
TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",617.07,IN-2019-17594,2019-09-23,2019-09-28,Second Class,DP-13165,642.78,1,0.0,25.71,0.04,5,2019,9,0,Monday,Low
TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",617.07,ID-2020-79551,2020-12-26,2020-12-29,Second Class,BN-11470,2667.537,5,0.17,-417.813,-0.16,3,2020,12,5,Saturday,Low
TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",617.07,IN-2019-41254,2019-06-23,2019-06-27,Standard Class,SC-20230,1285.56,2,0.0,51.42,0.04,4,2019,6,6,Sunday,Low
TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",617.07,IN-2020-58887,2020-09-01,2020-09-03,Second Class,CS-11845,1285.56,2,0.0,51.42,0.04,2,2020,9,1,Tuesday,Low
TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",617.07,IN-2019-75526,2019-08-23,2019-08-29,Standard Class,DM-12955,1928.34,3,0.0,77.13,0.04,6,2019,8,4,Friday,Low
TEC-PH-10002602,Technology,Phones,"Nokia Headset, Cordless",43.32,ID-2020-28682,2020-05-13,2020-05-15,First Class,FO-14305,410.184,6,0.1,150.264,0.37,2,2020,5,2,Wednesday,High
TEC-PH-10002602,Technology,Phones,"Nokia Headset, Cordless",43.32,IN-2020-17783,2020-10-25,2020-10-30,Standard Class,AB-10165,303.84,4,0.0,130.56,0.43,5,2020,10,6,Sunday,High
TEC-PH-10002602,Technology,Phones,"Nokia Headset, Cordless",43.32,IN-2019-52209,2019-04-09,2019-04-14,Standard Class,VS-21820,341.82,5,0.1,125.22,0.37,5,2019,4,1,Tuesday,High
TEC-PH-10002602,Technology,Phones,"Nokia Headset, Cordless",43.32,IN-2019-23264,2019-04-15,2019-04-22,Standard Class,LW-16990,615.276,9,0.1,225.396,0.37,7,2019,4,0,Monday,High
TEC-PH-10002602,Technology,Phones,"Nokia Headset, Cordless",43.32,IN-2022-68820,2022-11-28,2022-12-02,Standard Class,MG-18145,151.92,2,0.0,65.28,0.43,4,2022,11,0,Monday,High
TEC-PH-10002641,Technology,Phones,"Motorola Office Telephone, Full Size",43.11,IN-2020-85781,2020-12-29,2021-01-02,Second Class,HM-14860,438.3,6,0.0,179.64,0.41,4,2020,12,1,Tuesday,High
TEC-PH-10002652,Technology,Phones,"Cisco Smart Phone, Cordless",560.28,ID-2021-55401,2021-08-08,2021-08-10,First Class,CS-11860,1954.44,4,0.25,-286.68,-0.15,2,2021,8,6,Sunday,Low
TEC-PH-10002652,Technology,Phones,"Cisco Smart Phone, Cordless",560.28,IN-2020-37411,2020-01-18,2020-01-21,Second Class,GA-14725,2605.92,4,0.0,364.8,0.14,3,2020,1,5,Saturday,Medium
TEC-PH-10002652,Technology,Phones,"Cisco Smart Phone, Cordless",560.28,IN-2020-33820,2020-12-12,2020-12-16,Standard Class,CC-12685,1302.96,2,0.0,182.4,0.14,4,2020,12,5,Saturday,Medium
TEC-PH-10002658,Technology,Phones,"Apple Signal Booster, with Caller ID",102.51,IN-2021-80111,2021-09-12,2021-09-17,Standard Class,SR-20425,273.3,2,0.0,68.28,0.25,5,2021,9,6,Sunday,Medium
TEC-PH-10002683,Technology,Phones,"Apple Smart Phone, Cordless",400.89,IN-2022-67553,2022-12-24,2022-12-28,Standard Class,JC-15775,2386.125,5,0.25,381.675,0.16,4,2022,12,5,Saturday,Medium
TEC-PH-10002683,Technology,Phones,"Apple Smart Phone, Cordless",400.89,IN-2021-20933,2021-10-16,2021-10-18,Second Class,NL-18310,636.3,1,0.0,235.41,0.37,2,2021,10,5,Saturday,High
TEC-PH-10002683,Technology,Phones,"Apple Smart Phone, Cordless",400.89,ID-2021-38181,2021-06-19,2021-06-25,Standard Class,MY-17380,636.3,2,0.5,-165.48,-0.26,6,2021,6,5,Saturday,Low
TEC-PH-10002683,Technology,Phones,"Apple Smart Phone, Cordless",400.89,IN-2022-79005,2022-02-11,2022-02-15,Standard Class,LS-16945,1584.387,3,0.17,381.717,0.24,4,2022,2,4,Friday,Medium
TEC-PH-10002683,Technology,Phones,"Apple Smart Phone, Cordless",400.89,IN-2022-51950,2022-05-16,2022-05-18,Second Class,JH-15820,2863.35,5,0.1,858.9,0.3,2,2022,5,0,Monday,High
TEC-PH-10002683,Technology,Phones,"Apple Smart Phone, Cordless",400.89,IN-2022-27303,2022-01-31,2022-02-04,Standard Class,RA-19885,1272.6,2,0.0,470.82,0.37,4,2022,1,0,Monday,High
TEC-PH-10002683,Technology,Phones,"Apple Smart Phone, Cordless",400.89,IN-2022-35766,2022-11-24,2022-11-26,First Class,KN-16450,2863.35,5,0.1,858.9,0.3,2,2022,11,3,Thursday,High
TEC-PH-10002695,Technology,Phones,"Samsung Headset, with Caller ID",68.1,IN-2021-80594,2021-01-03,2021-01-07,Standard Class,KA-16525,292.8,4,0.0,20.4,0.07,4,2021,1,6,Sunday,Low
TEC-PH-10002699,Technology,Phones,"Cisco Signal Booster, Full Size",137.82,IN-2022-84458,2022-09-24,2022-09-28,Standard Class,JD-15895,306.24,2,0.0,30.6,0.1,4,2022,9,5,Saturday,Medium
TEC-PH-10002713,Technology,Phones,"Samsung Headset, Cordless",47.16,ID-2021-83065,2021-11-26,2021-12-02,Standard Class,BO-11350,182.52,4,0.4,-6.12,-0.03,6,2021,11,4,Friday,Low
TEC-PH-10002742,Technology,Phones,"Motorola Audio Dock, Cordless",139.23,IN-2021-51236,2021-11-28,2021-12-02,Standard Class,AS-10240,634.392,4,0.1,77.472,0.12,4,2021,11,6,Sunday,Medium
TEC-PH-10002742,Technology,Phones,"Motorola Audio Dock, Cordless",139.23,IN-2020-40736,2020-09-14,2020-09-19,Standard Class,NF-18475,396.495,3,0.25,-21.195,-0.05,5,2020,9,0,Monday,Low
TEC-PH-10002742,Technology,Phones,"Motorola Audio Dock, Cordless",139.23,IN-2021-43543,2021-09-20,2021-09-26,Standard Class,TS-21430,292.5252,2,0.17,14.0652,0.05,6,2021,9,0,Monday,Low
TEC-PH-10002742,Technology,Phones,"Motorola Audio Dock, Cordless",139.23,IN-2021-18805,2021-10-25,2021-10-25,Same Day,EH-14125,881.1,5,0.0,184.95,0.21,0,2021,10,0,Monday,Medium
TEC-PH-10002742,Technology,Phones,"Motorola Audio Dock, Cordless",139.23,ID-2022-75190,2022-06-06,2022-06-10,Standard Class,PP-18955,475.794,3,0.1,58.104,0.12,4,2022,6,0,Monday,Medium
TEC-PH-10002799,Technology,Phones,"Apple Audio Dock, Full Size",109.32,IN-2021-84997,2021-03-26,2021-03-28,Second Class,RC-19960,672.72,4,0.0,235.44,0.35,2,2021,3,4,Friday,High
TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",128.58,ID-2021-17097,2021-12-18,2021-12-23,Second Class,EP-13915,626.175,5,0.25,-16.725,-0.03,5,2021,12,5,Saturday,Low
TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",128.58,IN-2019-39308,2019-01-11,2019-01-18,Standard Class,DF-13135,554.3736,4,0.17,40.0536,0.07,7,2019,1,4,Friday,Low
TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",128.58,IN-2022-17615,2022-11-21,2022-11-26,Standard Class,BM-11785,333.96,2,0.0,76.8,0.23,5,2022,11,0,Monday,Medium
TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",128.58,IN-2019-51271,2019-10-07,2019-10-11,Standard Class,EH-13990,667.92,4,0.0,153.6,0.23,4,2019,10,0,Monday,Medium
TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",128.58,IN-2022-75736,2022-05-27,2022-05-31,Second Class,GD-14590,1953.666,13,0.1,282.126,0.14,4,2022,5,4,Friday,Medium
TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",128.58,ID-2022-39525,2022-06-14,2022-06-19,Standard Class,RE-19405,125.235,1,0.25,-3.345,-0.03,5,2022,6,1,Tuesday,Low
TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",128.58,IN-2022-47337,2022-12-11,2022-12-15,Standard Class,VB-21745,500.94,3,0.0,115.2,0.23,4,2022,12,6,Sunday,Medium
TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",128.58,IN-2022-50669,2022-05-15,2022-05-17,Second Class,BS-11590,1001.88,6,0.0,230.4,0.23,2,2022,5,6,Sunday,Medium
TEC-PH-10002904,Technology,Phones,"Motorola Office Telephone, Cordless",58.2,IN-2022-50417,2022-06-24,2022-06-29,Standard Class,DB-13360,402.894,6,0.1,53.694,0.13,5,2022,6,4,Friday,Medium
TEC-PH-10002904,Technology,Phones,"Motorola Office Telephone, Cordless",58.2,ID-2022-37894,2022-07-17,2022-07-17,Same Day,KL-16645,223.83,5,0.4,-67.17,-0.3,0,2022,7,6,Sunday,Low
TEC-PH-10002904,Technology,Phones,"Motorola Office Telephone, Cordless",58.2,ID-2022-44117,2022-08-05,2022-08-09,Standard Class,TP-21130,123.8526,2,0.17,7.4526,0.06,4,2022,8,4,Friday,Low
TEC-PH-10002904,Technology,Phones,"Motorola Office Telephone, Cordless",58.2,IN-2022-69660,2022-10-16,2022-10-20,Standard Class,BP-11230,123.8526,2,0.17,7.4526,0.06,4,2022,10,6,Sunday,Low
TEC-PH-10002904,Technology,Phones,"Motorola Office Telephone, Cordless",58.2,ID-2020-29424,2020-06-12,2020-06-16,Standard Class,EM-13825,201.447,3,0.1,26.847,0.13,4,2020,6,4,Friday,Medium
TEC-PH-10002904,Technology,Phones,"Motorola Office Telephone, Cordless",58.2,ID-2021-35402,2021-09-21,2021-09-26,Standard Class,BM-11140,201.447,3,0.1,26.847,0.13,5,2021,9,1,Tuesday,Medium
